2013	Electrical Engineers	56969	16.124277316231844	83670.08028492647
2013	Financial Analysts	92634	16.1424096421486	68165.3228130735
2013	Lawyers	137088	20.99629837787554	93288.45169733503
2013	Healthcare Social Workers	12725	17.38074424099232	58082.00176413726
2013	Occupational Therapists	66997	18.04151639687998	82835.87564547625
2013	Couriers and Messengers	8087	12.001329492577	39877.24222945484
2013	Data Entry Keyers	34336	12.568548387096774	28767.78608854771
2013	Sales and Related Workers, All Other	33545	13.987551478846873	40155.73677293065
2013	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	84364	12.000759878419453	27711.481354899013
2013	Chemists	18421	16.905195681511472	64212.80931263858
2013	Human Resources Specialists	178798	15.160258938276117	53837.572249199126
2013	Public Relations Specialists	43378	16.007652949665456	54828.060226724556
2013	Elementary School Teachers, Except Special Education	31062	16.242709690349734	50228.377951807226
2013	Education Administrators, Elementary and Secondary School	24130	17.05742733581414	71042.03921568628
2013	Clinical, Counseling, and School Psychologists	15897	19.709476765459204	76150.12822210902
2013	Education Administrators, All Other	5122	14.63681592039801	66417.59569672131
2013	Secondary School Teachers, Except Special and Career/Technical Education	21628	16.248505659417525	49367.75195957604
2013	Athletic Trainers	3508	15.208618606524366	53615.18430232558
2013	Teacher Assistants	36130	12.418662891986063	31885.324346142952
2013	Librarians	11145	17.19364433312461	51985.895803452855
2013	Special Education Teachers, All Other	13219	14.158080451658433	41675.116116220735
2013	Adult Basic and Secondary Education and Literacy Teachers and Instructors 	2741	16.192619261926193	50171.84347826087
2013	Child, Family, and School Social Workers	12352	16.40738039673279	42772.1483250458
2013	Agricultural Sciences Teachers, Postsecondary	81	18.75	35576.545454545456
2013	Plumbers, Pipefitters, and Steamfitters	16127	12.017218543046358	53250.51393867924
2013	Carpenters	24805	12.000921022334792	38602.84207947741
2013	Special Education Teachers, Middle School	16768	16.269152046783624	48036.637382531786
2013	Vocational Education Teachers, Postsecondary	23792	16.4908886669995	58715.151243255925
2013	First-Line Supervisors of Construction Trades and Extraction Workers	10877	13.758861940298507	55789.633238636365
2013	Industrial Engineering Technicians	47755	12.69358904109589	39009.369082626734
2013	Gaming Dealers	2662	12.002257336343115	42723.06631299735
2013	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	35037	12.166666666666666	47233.31431238332
2013	Special Education Teachers, Kindergarten and Elementary School	5083	14.532392026578073	44915.07305224564
2013	Environmental Scientists and Specialists, Including Health	6906	16.30294965624307	62748.421974344674
2013	Public Relations and Fundraising Managers	54530	15.889915339971248	68714.78949615713
2013	Veterinarians	4722	21.0	79197.36437308868
2013	Home Health Aides	36978	12.001384083044982	33551.966846873176
2013	Light Truck or Delivery Services Drivers	58425	12.00043321299639	44691.174374877904
2013	Laborers and Freight, Stock, and Material Movers, Hand	141711	12.116225245092688	25241.467562487796
2013	Merchandise Displayers and Window Trimmers	134074	12.47212079556682	27073.916521282612
2013	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	9452	13.317849242810958	47410.90192048517
2013	Agricultural and Food Science Technicians	2883	13.825132978723405	45432.56839416058
2013	Architectural and Engineering Managers	47833	16.13385214007782	98792.66832119586
2013	Computer User Support Specialists	166315	14.286056311051523	51269.23056051729
2013	Computer and Information Systems Managers	17886	16.055657390434927	103408.56686795491
2013	First-Line Supervisors of Office and Administrative Support Workers	100764	14.752709378110854	53186.952740254725
2013	Tellers	103244	12.078822596280956	27386.41910148675
2013	Instructional Coordinators	15307	16.294394435351883	59118.24914876368
2013	Geographers	376	16.48314606741573	59063.04509803921
2013	Cost Estimators	18877	15.055798004987532	64647.52835788562
2013	Personal Financial Advisors	46113	15.230142659917165	66636.92053933495
2013	Economists	2010	17.556996587030717	86878.25160550459
2013	Social and Human Service Assistants	19999	14.364388794567063	40292.0494238242
2013	Chemical Technicians	4115	14.997045790251107	43107.10955414013
2013	Health Educators 	21524	15.928257575757575	58967.47749821556
2013	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	1052	12.285714285714286	33015.75750853242
2013	Stock Clerks and Order Fillers	128897	12.19404654716106	26600.87315467293
2013	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand	7252	13.102503293807642	37307.38537906137
2013	Industrial Truck and Tractor Operators	21459	12.052192667145938	25534.486849237717
2013	Medical Records and Health Information Technicians	85048	13.802017167381974	44200.85672696935
2013	Tire Repairers and Changers	8705	12.0	24276.739272727275
2013	Office Clerks, General	100321	12.806262756472231	29448.521160948098
2013	Mechanical Drafters	12835	14.074645612775884	53422.617202432666
2013	Telemarketers	13143	13.150412603150787	38323.262324103496
2013	Shipping, Receiving, and Traffic Clerks	31161	12.269872874865982	28821.359031733115
2013	Dispatchers, Except Police, Fire, and Ambulance	10872	12.46143557735176	33849.73950589302
2013	Boilermakers	495	12.04524886877828	56489.78359375
2013	Telecommunications Equipment Installers and Repairers, Except Line Installers	19189	12.203316749585406	50746.83261557948
2013	Construction Laborers	30129	12.000846202665539	36027.466320979256
2013	Inspectors, Testers, Sorters, Samplers, and Weighers	40605	13.404394948791886	39315.258295429936
2013	Interior Designers	6223	15.616822429906541	50196.37777777778
2013	Logisticians	28393	15.267117682361285	54649.001836355186
2013	Tax Preparers	9839	12.782120883098083	38400.17700831025
2013	Electrical and Electronic Equipment Assemblers	8745	12.00148312940304	27877.767552182162
2013	Packers and Packagers, Hand	8269	12.096212896622314	23709.642173389526
2013	Driver/Sales Workers	80347	12.000743770918557	34606.45629095675
2013	Counter and Rental Clerks	9483	12.731043862631758	39563.41761252446
2013	Team Assemblers	23766	12.0005355469273	24560.135799581436
2013	Waiters and Waitresses	99078	12.002738475581927	27526.873975923758
2013	Machinists	33850	12.252229930624381	40126.88789695612
2013	Meeting, Convention, and Event Planners	21927	14.845904537418974	44236.1885439647
2013	Natural Sciences Managers	26660	17.532824581796127	61203.4224673491
2013	Power Plant Operators	4422	12.35899450117832	46194.23092967819
2013	Mail Clerks and Mail Machine Operators, Except Postal Service	8133	12.236506378802748	32296.095850544498
2013	File Clerks	8375	12.103836169599077	31148.00824175824
2013	Painters, Construction and Maintenance	12724	12.00171013253527	35488.31480963046
2013	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	9369	12.0	29161.637456037515
2013	Prepress Technicians and Workers	2885	12.365988909426987	56858.2969348659
2013	Electricians	29641	12.212060435887151	51187.87838603649
2013	Computer-Controlled Machine Tool Operators, Metal and Plastic	16679	12.376801487680149	34399.69938931298
2013	Bill and Account Collectors	25767	12.794302143230528	33655.14206383909
2013	Welders, Cutters, Solderers, and Brazers	28290	12.22361673414305	39542.78876344607
2013	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	11952	12.156886715566422	28294.786547954867
2013	Cutters and Trimmers, Hand	280	12.16	24939.664864864866
2013	Computer Network Architects	68312	15.567053441927927	85288.24704342273
2013	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	974	12.18941504178273	30065.99007352941
2013	Drafters, All Other	16325	14.18	48989.62423728814
2013	Medical and Clinical Laboratory Technologists	22527	15.184986425910727	57165.17397727273
2013	Compliance Officers	33534	15.931843043995244	61803.66821213425
2013	Orderlies	6435	12.0	31198.87559139785
2013	Speech-Language Pathologists	62938	18.066276803118907	82919.992471249
2013	Laundry and Dry-Cleaning Workers	7691	12.100274725274724	24131.823235563705
2013	Maids and Housekeeping Cleaners	70646	12.000674490759476	27819.759453197406
2013	Art Directors	7617	15.918218859138532	83199.41448911223
2013	Water and Wastewater Treatment Plant and System Operators	3501	12.571428571428571	46323.431007393716
2013	Civil Engineers	45982	16.1307477134865	76256.46735028712
2013	Paralegals and Legal Assistants	74576	15.254286134392002	47549.33811640083
2013	Software Developers, Systems Software	13800	15.91132238547969	93124.52827868852
2013	Computer Hardware Engineers	7187	16.19960668633235	88989.07143884891
2013	Social Science Research Assistants	5127	16.83292140385566	53646.15612161052
2013	Electronics Engineers, Except Computer	15234	16.21679341598083	81985.9990481523
2013	Multimedia Artists and Animators	6825	15.874109263657957	79177.06432038835
2013	Avionics Technicians	4596	13.016068052930057	54326.15090909091
2013	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	7244	13.144424131627057	49040.877692307695
2013	Models	3870	14.238596491228071	78302.18411978222
2013	Tailors, Dressmakers, and Custom Sewers	6084	12.262195121951219	37246.075980392154
2013	Photographers	12964	13.426134800550207	56452.50468399821
2013	Switchboard Operators, Including Answering Service	4714	12.017981201471189	30004.808333333334
2013	Credit Analysts	11664	15.561904761904762	58947.42848151062
2013	First-Line Supervisors of Farming, Fishing, and Forestry Workers	923	14.12156862745098	48381.3344017094
2013	Actuaries	8814	16.076027397260273	96346.63611111112
2013	Human Resources Managers	59442	15.760902103046755	75946.77885865959
2013	Social Scientists and Related Workers, All Other	5296	16.4358841778697	70582.8062599681
2013	Family and General Practitioners	28682	20.996125699526473	166715.09721208434
2013	Nurse Anesthetists	2809	18.071186440677966	124609.63881909547
2013	Life, Physical, and Social Science Technicians, All Other	23907	14.766536466670935	48770.141390625
2013	Cardiovascular Technologists and Technicians	17369	12.855606923986668	56185.6400525279
2013	Fitness Trainers and Aerobics Instructors	31215	13.81243994059579	42354.8708202765
2013	Pharmacy Aides	2475	12.0	36678.77653846154
2013	Transportation, Storage, and Distribution Managers	31557	14.662593830475043	63616.237056917154
2013	Interpreters and Translators	14317	13.86455525606469	54011.543504581154
2013	First-Line Supervisors of Non-Retail Sales Workers	32586	13.82151113274121	63645.460038156736
2013	Hotel, Motel, and Resort Desk Clerks	48068	12.26269835244097	26417.9881006865
2013	Baggage Porters and Bellhops	5076	12.0	29192.255344418052
2013	Psychiatric Technicians	5961	12.959424756034926	43409.63197573657
2013	Marriage and Family Therapists	9957	18.107491856677523	49397.85928256765
2013	Substance Abuse and Behavioral Disorder Counselors	5705	15.963975472662238	46803.983788774
2013	Police and Sheriff's Patrol Officers	13788	12.45781177561428	49659.20430666667
2013	Social and Community Service Managers	19548	16.253105339570897	51380.8773748197
2013	Office and Administrative Support Workers, All Other	15858	13.708113804004215	41075.73984537272
2013	Social Workers, All Other	25268	17.08575939998026	60091.414351851854
2013	Environmental Engineers	9858	16.1772845595287	73134.94832149774
2013	Training and Development Managers	10445	15.369968340117595	70018.99926356589
2013	Financial Specialists, All Other	23807	16.278136419001218	85799.42509599561
2013	Securities, Commodities, and Financial Services Sales Agents	88588	13.26771590795896	65609.76523611111
2013	Billing and Posting Clerks	22946	13.095566585345335	35123.7523983316
2013	Emergency Management Directors	4466	16.073479318734794	66338.77550458716
2013	Health Diagnosing and Treating Practitioners, All Other	8109	16.227150259067358	71683.39416282641
2013	Installation, Maintenance, and Repair Workers, All Other	14058	12.121951219512194	41460.62862047441
2013	Insurance Sales Agents	63300	13.707794075352314	73245.08816410412
2013	Sheet Metal Workers	6927	12.043149946062567	44204.300756302524
2013	Property, Real Estate, and Community Association Managers	38800	14.251304742455185	48740.991783273676
2013	Operating Engineers and Other Construction Equipment Operators	6265	12.045522018802574	40925.50355699273
2013	Physical Therapist Assistants	21422	14.0	45998.10923034021
2013	Tool and Die Makers	5750	12.441258741258741	45264.41305147059
2013	Education Teachers, Postsecondary	4797	19.566520714045133	62428.441412520064
2013	Advertising Sales Agents	14031	14.931491401184099	84612.11700680273
2013	Radio, Cellular, and Tower Equipment Installers and Repairs	1409	12.890710382513662	44755.01350806452
2013	Coin, Vending, and Amusement Machine Servicers and Repairers	601	12.573248407643312	45478.04900662252
2013	Packaging and Filling Machine Operators and Tenders	4509	12.65162138475022	29649.350226244344
2013	Computer and Information Research Scientists	7328	17.311994372142102	101275.64461641992
2013	Food Scientists and Technologists	1731	16.22138680033417	65741.96915422885
2013	Technical Writers	20468	15.692493112947659	67609.37989078823
2013	Fundraisers	7725	15.080547818012999	44033.03658463385
2013	Loan Officers	51940	13.974932345819683	71558.10274646198
2013	Nonfarm Animal Caretakers	23639	12.030222776133353	34129.25880758808
2013	Private Detectives and Investigators	7821	15.261210274270788	57675.054421187524
2013	Mobile Heavy Equipment Mechanics, Except Engines	9842	12.069466371960846	47453.30982983345
2013	Transportation Inspectors	2445	12.512820512820513	65827.44290909091
2013	Construction and Building Inspectors	8581	12.782100238663485	50657.644248466255
2013	Power Distributors and Dispatchers	708	12.400817995910021	54440.0375
2013	Chemical Engineers	27328	16.255134468529146	89151.6394270298
2013	Commercial and Industrial Designers	15970	15.984236195784707	80420.75699760765
2013	Detectives and Criminal Investigators	9111	15.66074466074466	67464.20762262483
2013	Computer Network Support Specialists	16646	14.789917857544728	62730.612402745995
2013	Electronic Home Entertainment Equipment Installers and Repairers	18970	12.002497225305216	48916.608992023204
2013	Soil and Plant Scientists	1516	16.601960784313725	63020.86366782007
2013	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	3687	12.321995464852607	29633.448783454987
2013	Farm and Home Management Advisors	3755	15.452876376988984	66178.07251131222
2013	Business Operations Specialists, All Other	28684	15.487623929318136	67241.65525029103
2013	Editors	22780	15.91524500907441	51005.84551948052
2013	Electrical and Electronics Drafters	7744	14.971768857520953	71160.49513145082
2013	Dishwashers	29925	12.018551765409935	21413.133016784454
2013	Insurance Underwriters	12674	15.380970480172305	75043.61322150961
2013	Human Resources Assistants, Except Payroll and Timekeeping	21729	13.58534791800717	35976.04715705442
2013	Traffic Technicians	953	12.802247191011237	38703.46546242775
2013	Insurance Claims and Policy Processing Clerks	15037	13.52613311555737	37609.538868940755
2013	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	938	12.154666666666667	34837.91441048035
2013	Bus and Truck Mechanics and Diesel Engine Specialists	27353	12.066274388355527	44632.59896367521
2013	Printing Press Operators	6112	12.541475826972011	36421.59719764012
2013	Medical Transcriptionists	3084	12.144493392070485	36651.986891385764
2013	Camera Operators, Television, Video, and Motion Picture	4074	14.226373626373626	66123.0138996139
2013	Conservation Scientists	3817	14.5718043135192	44355.152552619795
2013	Budget Analysts	5753	16.28436657681941	59908.67252699154
2013	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	27986	12.001757469244287	37854.00991873805
2013	Bartenders	30927	12.005663716814158	31282.252090592334
2013	Highway Maintenance Workers	3597	12.029045643153527	34903.94927983539
2013	Military Officer Special and Tactical Operations Leaders, All Other	3184	14.487161693268563	56832.84059065934
2013	Computer Operators	3526	13.023100616016427	42231.54368530021
2013	Tax Examiners and Collectors, and Revenue Agents	11389	15.271852445870088	51835.00102241447
2013	Reservation and Transportation Ticket Agents and Travel Clerks	3223	12.650817236255572	31334.7107028754
2013	Producers and Directors	13394	15.564657393096342	64294.092887624465
2013	Motor Vehicle Operators, All Other	3656	12.086687306501547	35820.593911007025
2013	Painting, Coating, and Decorating Workers	864	12.599118942731277	46386.058461538465
2013	Health Specialties Teachers, Postsecondary	6414	19.243478260869566	55956.42303439804
2013	Obstetricians and Gynecologists	5679	21.0	103372.48352272727
2013	Police, Fire, and Ambulance Dispatchers	6388	12.502932207365705	40801.49053894571
2013	Painters, Transportation Equipment	2256	12.073858114674442	37339.33725490196
2013	Fashion Designers	4940	15.661134163208851	68555.39675516225
2013	Physicians and Surgeons, All Other	75237	19.539910928400136	167828.9329077061
2013	Security and Fire Alarm Systems Installers	6471	12.107998375964272	49817.7820625611
2013	Statisticians	16697	17.105467737755895	83577.3190530519
2013	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	7516	12.51774193548387	25311.06842493545
2013	Ushers, Lobby Attendants, and Ticket Takers	1165	12.638655462184873	29696.035691318328
2013	Refuse and Recyclable Material Collectors	681	12.101851851851851	26897.09611398964
2013	Chemical Equipment Operators and Tenders	1548	12.706323687031082	42658.373374613
2013	Epidemiologists	1449	17.185253456221197	63000.80867446394
2013	Library Assistants, Clerical	4007	13.17691392304641	34845.18570243363
2013	Insurance Appraisers, Auto Damage	4886	12.795951417004048	54415.1175872093
2013	Tire Builders	1150	13.256830601092895	48354.94048257373
2013	Anthropologists and Archeologists	1588	16.594110115236877	67342.735
2013	Lodging Managers	15232	14.085543315653474	58845.22232070911
2013	Credit Counselors	8764	14.15190107050572	45837.70923913043
2013	Chief Executives	19519	16.224201930215294	86531.9616721229
2013	Geoscientists, Except Hydrologists and Geographers	5134	16.584356647090228	116132.96962332928
2013	Mechanical Engineering Technicians	7194	14.072383586906408	46894.167447657026
2013	Electro-Mechanical Technicians	10949	13.411501004792086	46490.3018089725
2013	Surveyors	3788	14.193031358885017	51791.47491467577
2013	Architectural and Civil Drafters	4650	14.325825825825826	51316.34263721553
2013	Woodworking Machine Setters, Operators, and Tenders, Except Sawing	1062	12.366863905325443	34061.87724137931
2013	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	651	13.43952802359882	30779.156462585033
2013	Microbiologists	2979	16.528600612870274	59090.61155963303
2013	Molders, Shapers, and Casters, Except Metal and Plastic	3597	12.444444444444445	35431.90385487529
2013	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	1342	12.411992263056092	30744.988266666667
2013	Glaziers	2003	12.0	44164.66850152905
2013	Sewing Machine Operators	3035	12.23049645390071	25793.19579107505
2013	Metal-Refining Furnace Operators and Tenders	468	12.66497461928934	31352.58761061947
2013	Crane and Tower Operators	3423	12.286697247706423	39586.23017507724
2013	Engine and Other Machine Assemblers	599	13.148325358851675	42523.54926108375
2013	Office Machine Operators, Except Computer	4173	12.034389140271493	31027.93494318182
2013	Cutting and Slicing Machine Setters, Operators, and Tenders	2274	12.20859872611465	27153.984266263236
2013	Social Work Teachers, Postsecondary	866	18.21732283464567	67392.85
2013	Service Unit Operators, Oil, Gas, and Mining	709	12.41407867494824	70562.48260869565
2013	Real Estate Brokers	1953	14.809917355371901	95710.98434925865
2013	Podiatrists	364	21.0	103117.40625
2013	Archivists	859	17.05350553505535	47945.205465587045
2013	Word Processors and Typists	6498	12.665289256198347	36487.28511851185
2013	Urban and Regional Planners	3030	16.25024485798237	62471.237227074234
2013	Semiconductor Processors	385	13.021978021978022	44852.58358208955
2013	Medical Scientists, Except Epidemiologists	22035	17.62056177460339	74847.8190486258
2013	Biological Technicians	4306	15.60904170646291	37038.27106382979
2013	Biological Scientists, All Other	7351	17.424444083752636	61493.48881031614
2013	Petroleum Engineers	6377	16.097951219512193	138959.1757527734
2013	Psychiatrists	13555	21.0	147887.9719043727
2013	Internists, General	30034	20.99652777777778	168791.32395909424
2013	Physician Assistants	36730	16.872281351226285	92927.10221423603
2013	Dentists, General	14841	21.0	141674.8428811929
2013	Dental Assistants	23935	12.095316622691293	36132.79743890977
2013	Orthodontists	498	19.79381443298969	212564.375
2013	Oral and Maxillofacial Surgeons	1354	21.0	140259.9235474006
2013	Dentists, All Other Specialists	909	20.77886977886978	256484.96666666667
2013	Optometrists	2152	21.0	85114.64628820961
2013	Print Binding and Finishing Workers	2401	12.213143872113676	34891.004607508534
2013	Hazardous Materials Removal Workers	1523	13.447653429602887	40961.58009615385
2013	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2818	12.0	29797.644655344655
2013	Textile Cutting Machine Setters, Operators, and Tenders	642	12.122641509433961	30167.258620689656
2013	Farmworkers, Farm, Ranch, and Aquacultural Animals	2683	12.063583815028903	52023.52251732101
2013	Cargo and Freight Agents	6800	13.206826493295408	47481.91624525916
2013	Procurement Clerks	8157	14.065157920915196	40620.212002096436
2013	Agricultural Workers, All Other	202	12.125	37540.18306451613
2013	Cabinetmakers and Bench Carpenters	2783	12.22550831792976	36158.71137184116
2013	Food Preparation Workers	23437	12.021030494216614	28340.482911892534
2013	Phlebotomists	23929	12.006389020350213	34429.952798415055
2013	Magnetic Resonance Imaging Technologists	9157	14.543608124253286	64074.07695530726
2013	Nuclear Medicine Technologists	1297	15.228985507246376	67374.28406593407
2013	Metal Workers and Plastic Workers, All Other	884	12.824137931034484	36722.34576612903
2013	Shoe Machine Operators and Tenders	1269	12.556756756756757	43269.51412429378
2013	Reporters and Correspondents	11951	15.446044584730716	43980.528681818185
2013	Materials Engineers	5451	16.382648183556405	82929.23910733263
2013	Broadcast Technicians	4888	13.766810344827586	43610.05884210526
2013	Environmental Science and Protection Technicians, Including Health	4900	13.643230869849575	42540.542377131394
2013	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	3469	12.615594329334787	39378.1594351733
2013	Barbers	1941	13.423076923076923	53740.625423728816
2013	Chefs and Head Cooks	33932	14.24950277758727	48104.75453159645
2013	Legal Support Workers, All Other	6937	15.597822706065319	56711.753901273885
2013	Photographic Process Workers and Processing Machine Operators	4253	13.668018539976824	52879.309809750295
2013	Film and Video Editors	1568	14.990291262135923	59704.13636363636
2013	Athletes and Sports Competitors	945	14.429487179487179	53771.91673306773
2013	Roustabouts, Oil and Gas	5830	13.497602192281343	48812.29084821429
2013	Surgeons	9391	21.0	148349.211875
2013	Radio and Television Announcers	2628	14.010178117048346	57060.70668859649
2013	Music Directors and Composers	2339	15.15743073047859	59778.06303418803
2013	First-Line Supervisors of Housekeeping and Janitorial Workers	16720	13.322431487538063	37543.73438381938
2013	Home Appliance Repairers	6229	12.030869971936388	47125.97695402299
2013	Taxi Drivers and Chauffeurs	8888	12.0	32393.66574525745
2013	Chiropractors	821	20.757575757575758	80266.35238095238
2013	Residential Advisors	10361	13.608332209788324	31196.072532894737
2013	Air Traffic Controllers	1935	13.976584022038567	95485.30034153005
2013	Computer Science Teachers, Postsecondary	3671	18.75378195096505	81350.62532188841
2013	Advertising and Promotions Managers	5235	15.550597976080956	56257.360353866316
2013	Telecommunications Line Installers and Repairers	7892	12.144947735191638	51384.93510416667
2013	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	13309	12.089425981873111	25217.85705176294
2013	Sound Engineering Technicians	2193	15.070381231671554	54324.13174846626
2013	Electric Motor, Power Tool, and Related Repairers	771	12.911290322580646	48496.35760869565
2013	Personal Care and Service Workers, All Other	1995	12.887179487179488	48375.7225
2013	Judicial Law Clerks	2076	21.0	43620.66202064897
2013	Floral Designers	5384	12.043478260869565	29274.165161290322
2013	Upholsterers	1609	12.145833333333334	34764.28014440433
2013	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	250	12.337078651685394	40109.609615384616
2013	Opticians, Dispensing	2635	14.888235294117647	31307.126097560977
2013	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	372	12.604166666666666	36871.42372881356
2013	Coil Winders, Tapers, and Finishers	81	12.137931034482758	54411.70526315789
2013	Cooks, Short Order	11363	12.17438105489774	23233.994100660067
2013	Aircraft Mechanics and Service Technicians	12406	12.035696329813977	56473.35971283784
2013	Title Examiners, Abstractors, and Searchers	4831	12.871199557766722	37184.53817873303
2013	Judges, Magistrate Judges, and Magistrates	618	21.0	92302.22745454546
2013	Captains, Mates, and Pilots of Water Vessels	1748	13.99625468164794	57591.561341853034
2013	Probation Officers and Correctional Treatment Specialists	2970	14.971129915380786	49963.53603126576
2013	Financial Examiners	2236	16.114688128772634	66083.16668674699
2013	Compensation and Benefits Managers	8632	15.921244784422809	83386.93360215054
2013	Pump Operators, Except Wellhead Pumpers	837	12.276422764227643	39986.090584415586
2013	Dining Room and Cafeteria Attendants and Bartender Helpers	21386	12.001755926251098	22604.061516853933
2013	Animal Control Workers	1262	12.99866844207723	41191.60405844156
2013	Dental Hygienists	6155	15.415432579890881	61376.68771331058
2013	Protective Service Workers, All Other	27618	12.505150912705584	34293.85121440536
2013	Career/Technical Education Teachers, Middle School	448	15.49802371541502	66423.49214285714
2013	Fallers	1117	15.448648648648648	49077.40926966292
2013	Locker Room, Coatroom, and Dressing Room Attendants	9056	12.328131966116809	29460.042531876137
2013	Air Crew Members	1555	12.0	56921.68000000001
2013	Travel Agents	4701	12.760683760683762	55311.291794871795
2013	Excavating and Loading Machine and Dragline Operators	628	13.075949367088608	40542.64967320261
2013	Political Scientists	3078	16.89915174363808	79142.20574214518
2013	First-Line Supervisors of Police and Detectives	1983	13.939034045922407	69107.85434131736
2013	Correctional Officers and Jailers	7154	12.459012920991315	45420.54889117043
2013	Postmasters and Mail Superintendents	130	13.11111111111111	32335.644444444442
2013	Landscape Architects	1372	16.231316725978647	81415.73810810811
2013	Concierges	8733	12.405287713841368	31005.99825436409
2013	Food Servers, Nonrestaurant	3086	12.0	30110.60928270042
2013	First-Line Supervisors of Fire Fighting and Prevention Workers	2064	14.710365853658537	72132.87833020638
2013	Surveying and Mapping Technicians	3484	14.054937867887508	52309.7296875
2013	Emergency Medical Technicians and Paramedics	14019	12.113383985973115	54405.77530534351
2013	Pediatricians, General	3223	21.0	147356.35948553056
2013	Atmospheric and Space Scientists	859	16.4247311827957	59189.14660493827
2013	Computer, Automated Teller, and Office Machine Repairers	2017	13.31770045385779	47992.13888888889
2013	Biomedical Engineers	1283	16.484018264840184	75620.75532994924
2013	Stationary Engineers and Boiler Operators	2143	12.32119914346895	52614.613333333335
2013	Pesticide Handlers, Sprayers, and Applicators, Vegetation	3816	12.009082652134424	33663.22245989305
2013	Recreational Therapists	4735	16.071994715984147	49871.55546357616
2013	Occupational Therapy Aides	4014	12.0	29290.034656084656
2013	Physical Therapist Aides	1555	12.0	25036.273214285713
2013	Clergy	9067	16.667021559755124	62761.30973756906
2013	Court, Municipal, and License Clerks	3039	13.145413870246085	41116.118607764394
2013	Veterinary Technologists and Technicians	7359	13.016162669447342	31847.651727447217
2013	Bus Drivers, Transit and Intercity 	6947	12.0	31166.68908518877
2013	Fire Inspectors and Investigators	1394	12.626666666666667	53218.930465587044
2013	Bakers	18264	12.201407688142934	26365.83447761194
2013	Electrical Power-Line Installers and Repairers	2966	12.018666666666666	41112.19190715182
2013	Helpers--Installation, Maintenance, and Repair Workers	5714	12.023265833692374	32009.10790960452
2013	First-Line Supervisors of Personal Service Workers	23402	13.256931608133087	44630.73102961918
2013	Construction and Related Workers, All Other	1379	12.420765027322405	38966.036382978724
2013	Community and Social Service Specialists, All Other	3575	14.425816023738873	44660.2714884696
2013	Proofreaders and Copy Markers	1286	14.817518248175183	45160.754222222226
2013	Library Technicians	2782	13.693147362037598	31648.728425860856
2013	Parts Salespersons	18937	12.090909090909092	38600.754935897436
2013	Riggers	1057	12.0	51584.53952380952
2013	Hydrologists	953	16.39012738853503	62127.78134920635
2013	Commercial Pilots	2067	14.493181818181819	74919.20596707819
2013	Economics Teachers, Postsecondary	1626	19.427191679049034	81426.43028169015
2013	Geological and Petroleum Technicians	2625	13.998590556730091	45052.63661417323
2013	Transit and Railroad Police	164	12.576923076923077	56826.175316455694
2013	First-Line Supervisors of Correctional Officers	502	14.706451612903226	52077.95243055555
2013	Animal Trainers	5325	12.089123143267848	37095.26032608696
2013	Locomotive Engineers	540	12.172185430463577	55876.54814814815
2013	Museum Technicians and Conservators	619	15.458333333333334	44447.989411764705
2013	Healthcare Practitioners and Technical Workers, All Other	1047	15.572635135135135	59529.971951219515
2013	Gaming Supervisors	1800	13.145038167938932	39404.223076923074
2013	Amusement and Recreation Attendants	11317	12.081242532855436	27965.44185046729
2013	Infantry	3192	12.04523227383863	57241.12813852814
2013	Mixing and Blending Machine Setters, Operators, and Tenders	1789	12.567723342939482	37375.394454713496
2013	Wholesale and Retail Buyers, Except Farm Products	3487	15.518776077885953	57387.0784375
2013	Zoologists and Wildlife Biologists	1977	16.81009796533534	50749.51625357483
2013	Railroad Conductors and Yardmasters	1265	12.140302613480054	47715.93821510298
2013	Skincare Specialists	6569	12.092592592592593	67200.8664310954
2013	Physical Scientists, All Other	594	16.401337792642142	92791.13608695653
2013	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2201	12.156968876860622	27058.31507430998
2013	Brokerage Clerks	1765	14.89646772228989	65931.17517006803
2013	Pest Control Workers	7614	12.03564875491481	37550.738812785385
